,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/9,/intelcpu/0/load/10,/intelcpu/0/load/11,/intelcpu/0/load/12,/intelcpu/0/load/13,/intelcpu/0/load/0,/intelcpu/0/load/1,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/temperature/9,/intelcpu/0/temperature/10,/intelcpu/0/temperature/11,/intelcpu/0/temperature/12,/intelcpu/0/temperature/13,/intelcpu/0/temperature/14,/intelcpu/0/temperature/15,/intelcpu/0/temperature/16,/intelcpu/0/temperature/17,/intelcpu/0/temperature/18,/intelcpu/0/temperature/19,/intelcpu/0/temperature/20,/intelcpu/0/temperature/21,/intelcpu/0/temperature/22,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/intelcpu/0/clock/9,/intelcpu/0/clock/10,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/3,/intelcpu/0/power/4,/intelcpu/0/voltage/0,/intelcpu/0/voltage/1,/intelcpu/0/voltage/2,/intelcpu/0/voltage/3,/intelcpu/0/voltage/4,/intelcpu/0/voltage/5,/intelcpu/0/voltage/6,/intelcpu/0/voltage/7,/intelcpu/0/voltage/8,/intelcpu/0/voltage/9,/intelcpu/0/voltage/10,/intelcpu/0/clock/0,/vram/data/2,/vram/data/3,/vram/load/1,/ram/data/0,/ram/data/1,/ram/load/0,/memory/dimm/0/timing/1,/memory/dimm/0/timing/2,/memory/dimm/0/timing/3,/memory/dimm/0/timing/4,/memory/dimm/0/timing/5,/memory/dimm/0/timing/6,/memory/dimm/0/timing/7,/memory/dimm/0/timing/8,/memory/dimm/0/timing/9,/memory/dimm/0/timing/10,/memory/dimm/0/timing/11,/memory/dimm/0/timing/12,/memory/dimm/0/timing/13,/memory/dimm/0/timing/14,/memory/dimm/0/timing/15,/memory/dimm/0/timing/16,/memory/dimm/0/timing/17,/memory/dimm/0/data/18,/memory/dimm/2/timing/1,/memory/dimm/2/timing/2,/memory/dimm/2/timing/3,/memory/dimm/2/timing/4,/memory/dimm/2/timing/5,/memory/dimm/2/timing/6,/memory/dimm/2/timing/7,/memory/dimm/2/timing/8,/memory/dimm/2/timing/9,/memory/dimm/2/timing/10,/memory/dimm/2/timing/11,/memory/dimm/2/timing/12,/memory/dimm/2/timing/13,/memory/dimm/2/timing/14,/memory/dimm/2/timing/15,/memory/dimm/2/timing/16,/memory/dimm/2/timing/17,/memory/dimm/2/data/18,/gpu-intel/0xA7A1/clock/0,/gpu-intel/0xA7A1/voltage/0,/gpu-intel/0xA7A1/smalldata/2,/gpu-intel/0xA7A1/smalldata/1,/gpu-intel/0xA7A1/smalldata/0,/gpu-intel/0xA7A1/load/3,/gpu-intel/0xA7A1/power/0,/gpu-intel/0xA7A1/load/0,/gpu-intel/0xA7A1/load/1,/gpu-intel/0xA7A1/load/2,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_A7A1%26SUBSYS_0C2F1028%26REV_04%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/power/0,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_A7A1%26SUBSYS_0C2F1028%26REV_04%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/smalldata/2,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_A7A1%26SUBSYS_0C2F1028%26REV_04%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/smalldata/1,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_A7A1%26SUBSYS_0C2F1028%26REV_04%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/smalldata/0,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_A7A1%26SUBSYS_0C2F1028%26REV_04%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/7,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_A7A1%26SUBSYS_0C2F1028%26REV_04%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/10,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_A7A1%26SUBSYS_0C2F1028%26REV_04%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/8,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_A7A1%26SUBSYS_0C2F1028%26REV_04%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/12,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_A7A1%26SUBSYS_0C2F1028%26REV_04%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/11,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_A7A1%26SUBSYS_0C2F1028%26REV_04%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/0,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_A7A1%26SUBSYS_0C2F1028%26REV_04%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/1,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_A7A1%26SUBSYS_0C2F1028%26REV_04%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/2,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_A7A1%26SUBSYS_0C2F1028%26REV_04%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/3,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_A7A1%26SUBSYS_0C2F1028%26REV_04%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/4,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_A7A1%26SUBSYS_0C2F1028%26REV_04%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/9,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_A7A1%26SUBSYS_0C2F1028%26REV_04%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/5,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_A7A1%26SUBSYS_0C2F1028%26REV_04%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/6,/nvme/0/load/0,/nvme/0/temperature/0,/nvme/0/level/1,/nvme/0/data/2,/nvme/0/data/3,/nvme/0/factor/4,/nvme/0/factor/5,/nvme/0/factor/6,/nvme/0/factor/7,/nvme/0/load/51,/nvme/0/load/52,/nvme/0/load/53,/nvme/0/throughput/54,/nvme/0/throughput/55,/nvme/0/level/30,/nvme/0/level/31,/nvme/0/level/32,/nic/%7BBD5B8459-1DAB-4391-A89E-A09A3F8A8035%7D/data/2,/nic/%7BBD5B8459-1DAB-4391-A89E-A09A3F8A8035%7D/data/3,/nic/%7BBD5B8459-1DAB-4391-A89E-A09A3F8A8035%7D/throughput/7,/nic/%7BBD5B8459-1DAB-4391-A89E-A09A3F8A8035%7D/throughput/8,/nic/%7BBD5B8459-1DAB-4391-A89E-A09A3F8A8035%7D/load/1,/nic/%7B8A3BFBCE-30A7-4439-95D7-23E97AC450C0%7D/data/2,/nic/%7B8A3BFBCE-30A7-4439-95D7-23E97AC450C0%7D/data/3,/nic/%7B8A3BFBCE-30A7-4439-95D7-23E97AC450C0%7D/throughput/7,/nic/%7B8A3BFBCE-30A7-4439-95D7-23E97AC450C0%7D/throughput/8,/nic/%7B8A3BFBCE-30A7-4439-95D7-23E97AC450C0%7D/load/1,/nic/%7BF6D93157-D58F-4D55-BDD1-6DD2F7305A55%7D/data/2,/nic/%7BF6D93157-D58F-4D55-BDD1-6DD2F7305A55%7D/data/3,/nic/%7BF6D93157-D58F-4D55-BDD1-6DD2F7305A55%7D/throughput/7,/nic/%7BF6D93157-D58F-4D55-BDD1-6DD2F7305A55%7D/throughput/8,/nic/%7BF6D93157-D58F-4D55-BDD1-6DD2F7305A55%7D/load/1,/battery/DELL-MGCM537_1/energy/0,/battery/DELL-MGCM537_1/energy/1,/battery/DELL-MGCM537_1/level/1,/battery/DELL-MGCM537_1/energy/2,/battery/DELL-MGCM537_1/level/0,/battery/DELL-MGCM537_1/voltage/0,/battery/DELL-MGCM537_1/current/0,/battery/DELL-MGCM537_1/power/0
Time,CPU Core #1 Thread #1,CPU Core #1 Thread #2,CPU Core #2 Thread #1,CPU Core #2 Thread #2,CPU Core #3,CPU Core #4,CPU Core #5,CPU Core #6,CPU Core #7,CPU Core #8,CPU Core #9,CPU Core #10,CPU Total,CPU Core Max,Core Max,Core Average,P-Core #1,P-Core #2,E-Core #1,E-Core #2,E-Core #3,E-Core #4,E-Core #5,E-Core #6,E-Core #7,E-Core #8,CPU Package,P-Core #1 Distance to TjMax,P-Core #2 Distance to TjMax,E-Core #1 Distance to TjMax,E-Core #2 Distance to TjMax,E-Core #3 Distance to TjMax,E-Core #4 Distance to TjMax,E-Core #5 Distance to TjMax,E-Core #6 Distance to TjMax,E-Core #7 Distance to TjMax,E-Core #8 Distance to TjMax,P-Core #1,P-Core #2,E-Core #1,E-Core #2,E-Core #3,E-Core #4,E-Core #5,E-Core #6,E-Core #7,E-Core #8,CPU Package,CPU Cores,CPU Memory,CPU Platform,CPU Core,P-Core #1,P-Core #2,E-Core #1,E-Core #2,E-Core #3,E-Core #4,E-Core #5,E-Core #6,E-Core #7,E-Core #8,Bus Speed,Memory Used,Memory Available,Memory,Memory Used,Memory Available,Memory,tCKAVGmin (Minimum Cycle Time),tCKAVGmax (Maximum Cycle Time),tAA (CAS Latency Time),tRCD (RAS to CAS Delay Time),tRP (Row Precharge Delay Time),tRAS (Active to Precharge Delay Time),tRC (Active to Active/Refresh Delay Time),tRFC1 (Refresh Recovery Delay Time),tRFC2 (Refresh Recovery Delay Time),tRFC4 (Refresh Recovery Delay Time),tFAW (Four Activate Window Time),tRRD_S (Activate to Activate Delay Time),tRRD_L (Activate to Activate Delay Time),tCCD_L (CAS to CAS Delay Time),tWR (Write Recovery Time),tWTR_S (Write to Read Time),tWTR_L (Write to Read Time),Capacity,tCKAVGmin (Minimum Cycle Time),tCKAVGmax (Maximum Cycle Time),tAA (CAS Latency Time),tRCD (RAS to CAS Delay Time),tRP (Row Precharge Delay Time),tRAS (Active to Precharge Delay Time),tRC (Active to Active/Refresh Delay Time),tRFC1 (Refresh Recovery Delay Time),tRFC2 (Refresh Recovery Delay Time),tRFC4 (Refresh Recovery Delay Time),tFAW (Four Activate Window Time),tRRD_S (Activate to Activate Delay Time),tRRD_L (Activate to Activate Delay Time),tCCD_L (CAS to CAS Delay Time),tWR (Write Recovery Time),tWTR_S (Write to Read Time),tWTR_L (Write to Read Time),Capacity,GPU Core,GPU Core,GPU Memory Total,GPU Memory Used,GPU Memory Free,GPU Memory,GPU Package,GPU Core,GPU Render/Compute,GPU Media,GPU Power,D3D Shared Memory Total,D3D Shared Memory Free,D3D Shared Memory Used,D3D 3D,D3D Video Decode,D3D Copy,D3D Video Processing,D3D Video Decode,D3D ,D3D ,D3D ,D3D ,D3D ,D3D Overlay,D3D ,D3D ,Used Space,Temperature,Life,Data read,Data written,Power on count,Power on hours,Temperature warning,Temperature critical,Read Activity,Write Activity,Total Activity,Read Rate,Write Rate,Available Spare,Available Spare Threshold,Percentage Used,Data Uploaded,Data Downloaded,Upload Speed,Download Speed,Network Utilization,Data Uploaded,Data Downloaded,Upload Speed,Download Speed,Network Utilization,Data Uploaded,Data Downloaded,Upload Speed,Download Speed,Network Utilization,Designed Capacity,Fully-Charged Capacity,Degradation Level,Remaining Capacity,Charge Level,Voltage,Charge/Discharge Current,Charge/Discharge Rate
14:58:53,0,12.31,13.85,0,0,52.31,9.09,6.06,24.62,0,0,0,9.85,52.31,59,44.2,43,59,45,45,45,45,40,40,40,40,44,57,41,55,55,55,55,60,60,60,60,4519.38232,2309.90649,1908.18359,3715.93652,1606.89148,1707.32214,1807.75293,1908.18359,1908.18359,1908.18359,4.84256029,1.79179943,0,10.4753685,0.7988281,0.7188721,0.8001709,0.8051758,1.005127,0.9902344,0.9902344,1.03015137,0.965209961,1.04016113,1.04016113,100.430717,11.2237816,18.4683113,37.80057,10.0808449,5.611248,64.24156,0.625,1.6,13.75,13.75,13.75,32,45.75,350,260,160,30,5.3,6.4,5,15,2.5,7.5,16,0.625,1.6,13.75,13.75,13.75,32,45.75,350,260,160,30,5.3,6.4,5,15,2.5,7.5,16,100,0.257,128,0,128,0,4.838784,0.6829511,0.40515396,0,0.000908104,8034.35156,7426.48438,606.2383,0.727461457,0,0,0,0,0,0,0,0,0,0,0,0,58.0974541,0,101,0,0,0,0,69,74,0.387258977,0.316482246,0.711105943,8674.864,8164.57861,0,255,255,0,0,0,0,0,0,0,0,0,0,0.000315073,0.001412664,0,0,0,40590,30848,24.0009842,30848,100,12.6,0,0
14:58:54,0,33.33,23.81,0,0,57.14,11.11,4.76,20.63,0,0,0,12.57,57.14,47,43.2,47,42,44,45,45,45,41,41,41,41,47,53,58,56,55,55,55,59,59,59,59,5021.53467,4117.65869,1707.32178,1908.18323,1908.18323,1707.32178,1908.18323,1807.75256,1807.75256,1104.73767,9.697942,6.374637,0,17.4646759,0.8029785,0.8079834,0.8079834,0.8029785,0.8079834,0.8029785,0.8029785,0.8079834,0.798706055,0.798706055,0.798706055,100.430695,11.258358,18.4337349,37.9170227,10.0893631,5.60273,64.29584,0.625,1.6,13.75,13.75,13.75,32,45.75,350,260,160,30,5.3,6.4,5,15,2.5,7.5,16,0.625,1.6,13.75,13.75,13.75,32,45.75,350,260,160,30,5.3,6.4,5,15,2.5,7.5,16,100,0.257,128,0,128,0,9.706609,0.741584,0.4106772,0,0.00183905,8034.35156,7428.11328,608.3086,0.789491832,0,0,0,0,0,0,0,0,0,0,0,0,58.0974541,0,101,0,0,0,0,69,74,0.457408547,0.7228525,0.521135569,382351.969,3149022.25,0,255,255,0,0,0,0,0,0,0,0,0,0,0.000315073,0.001412664,0,0,0,40590,30848,24.0009842,30848,100,12.6,0,0
14:58:55,0,12.31,26.15,0,0,66.15,17.46,7.94,25,4.69,1.56,1.56,13.57,66.15,47,42,47,41,45,45,45,45,38,38,38,38,48,53,59,55,55,55,55,62,62,62,62,4017.22729,4017.22729,1908.18286,1707.32153,1707.32153,1807.7522,1707.32153,1807.7522,1807.7522,2008.61365,6.628918,3.298127,0,13.7867317,0.822143555,0.8171387,0.7171631,0.8532715,0.8482666,0.8532715,0.8532715,0.868164063,0.868164063,0.868164063,0.868164063,100.430679,11.228199,18.4638939,37.8154526,10.0712051,5.62088776,64.18013,0.625,1.6,13.75,13.75,13.75,32,45.75,350,260,160,30,5.3,6.4,5,15,2.5,7.5,16,0.625,1.6,13.75,13.75,13.75,32,45.75,350,260,160,30,5.3,6.4,5,15,2.5,7.5,16,100,0.257,128,0,128,0,6.62171364,0.7149065,0.4051436,0,0.002372272,8034.35156,7426.043,606.2383,0.8077921,0,0,0,0,0,0,0,0,0,0,0,0,58.0974541,0,101,0,0,0,0,69,74,0.184340641,0.6959938,0.7002692,4593.829,3136054,0,255,255,0,0,0,0,0,0,0,0,0,0,0.000315073,0.001412664,0,0,0,40590,30848,24.0009842,30848,100,12.601,0,0
14:58:56,0,4.76,11.11,0,0,57.14,29.69,15.87,42.86,0,1.59,0,13.59,57.14,48,40.8,44,48,42,42,42,42,37,37,37,37,50,56,52,58,58,58,58,63,63,63,63,1807.752,1606.89063,1506.46,803.4453,1104.7373,1606.89063,1707.32129,1908.18262,1506.46,1406.0293,4.09422731,1.10581219,0,9.468668,0.759277344,0.759277344,0.754272461,0.754272461,0.754272461,0.7373047,0.7471924,0.757202148,0.752197266,0.757202148,0.757202148,100.430664,11.2272034,18.46489,37.8120956,10.0702515,5.62184143,64.17405,0.625,1.6,13.75,13.75,13.75,32,45.75,350,260,160,30,5.3,6.4,5,15,2.5,7.5,16,0.625,1.6,13.75,13.75,13.75,32,45.75,350,260,160,30,5.3,6.4,5,15,2.5,7.5,16,100,0.257,128,0,128,0,4.106128,0.190526575,0.107697554,0,0.0006641,8034.35156,7428.11328,606.2383,0.183664888,0,0,0,0,0,0,0,0,0,0,0,0,58.0974541,0,101,0,0,0,0,69,74,0.233132139,1.4087733,1.45316625,20290.22,3120636,0,255,255,0,0,0,0,0,0,0,0,0,0,0.000315073,0.001412664,0,0,0,40590,30848,24.0009842,30848,100,12.601,0,0
14:58:57,24.62,0,13.85,0,0,0,3.03,0,1.54,0,0,0,3.59,24.62,60,44.4,60,52,45,45,45,45,38,38,38,38,50,40,48,55,55,55,55,62,62,62,62,4720.24463,3916.79858,1908.184,1406.03027,1406.03027,1606.89172,2008.61475,1707.32251,2410.33765,3213.78345,3.90945339,1.81453371,0,8.162672,1.07568359,1.10571289,1.060669,1.0456543,1.060669,1.07067871,1.07067871,1.05065918,1.05065918,1.0456543,0.995727539,100.430733,11.22691,18.4651833,37.81111,10.0663185,5.62577438,64.14899,0.625,1.6,13.75,13.75,13.75,32,45.75,350,260,160,30,5.3,6.4,5,15,2.5,7.5,16,0.625,1.6,13.75,13.75,13.75,32,45.75,350,260,160,30,5.3,6.4,5,15,2.5,7.5,16,100,0.257,128,0,128,0,3.89884949,0.872157753,0.516952038,0,0.002730842,8034.35156,7428.11328,606.2383,0.9862256,0,0,0,0,0,0,0,0,0,0,0,0,58.0974541,0,101,0,0,0,0,69,74,0,0.5913118,0.393491983,0,153284.031,0,255,255,0,0,0,0,0,0,0,0,0,0,0.000315073,0.001412664,0,0,0,40590,30848,24.0009842,30848,100,12.599,0,0
14:58:58,20.31,0,12.5,0,0,0,21.88,0,1.54,0,0,0,4.69,21.88,49,42.7,49,46,44,44,44,44,39,39,39,39,52,51,54,56,56,56,56,61,61,61,61,4720.244,4519.383,1908.18384,2008.61462,3414.64478,3515.07568,1908.18384,3314.214,3615.50635,2309.90674,5.156707,2.58479786,0,10.26266,0.8991699,0.8991699,0.9692383,0.9692383,1.01416016,1.064209,0.9941406,0.9941406,0.9941406,1.08422852,1.0592041,100.430733,11.23505,18.4570427,37.8385277,10.066967,5.625126,64.15312,0.625,1.6,13.75,13.75,13.75,32,45.75,350,260,160,30,5.3,6.4,5,15,2.5,7.5,16,0.625,1.6,13.75,13.75,13.75,32,45.75,350,260,160,30,5.3,6.4,5,15,2.5,7.5,16,100,0.257,128,0,128,0,5.15796947,0.393564731,0.224013612,0,0.001482195,8034.35156,7428.11328,606.2383,0.35451,0,0,0,0,0,0,0,0,0,0,0,0,58.0974541,0,101,0,0,0,0,69,74,0,3.29739022,3.90970826,0,3613120.25,0,255,255,0,0,0,0,0,0,0,0,0,0,0.000315073,0.001412664,0,0,0,40590,30848,24.0009842,30848,100,12.599,0,0
14:58:59,20.31,0,21.88,0,0,0,20.31,1.56,1.59,1.56,0,0,5.6,21.88,45,41.9,44,41,45,43,43,43,41,41,39,39,43,56,59,55,57,57,57,59,59,61,61,1606.89,1406.02881,1205.1676,703.0144,1104.73694,1406.02881,1305.59814,2912.48828,1506.45947,1606.89,4.52027225,2.41896772,0,9.346568,0.7746582,0.724731445,0.739501953,0.774414063,0.779418945,0.774414063,0.7644043,0.7694092,0.7244873,0.7644043,0.7644043,100.430626,11.2284088,18.4636841,37.81616,10.055397,5.636696,64.07939,0.625,1.6,13.75,13.75,13.75,32,45.75,350,260,160,30,5.3,6.4,5,15,2.5,7.5,16,0.625,1.6,13.75,13.75,13.75,32,45.75,350,260,160,30,5.3,6.4,5,15,2.5,7.5,16,100,0.257,128,0,128,0,4.526949,4.68992758,3.99934483,0,0.031402566,8034.35156,7428.11328,606.28125,5.00436354,0,0,0,0,0,0,0,0,0,0,0,0,58.0974541,0,101,0,0,0,0,69,74,0,1.89667618,1.40786171,0,3188056.75,0,255,255,0,0,0,0,0,0,0,0,0,0,0.000315073,0.001412664,0,0,0,40590,30848,24.0009842,30848,100,12.601,0,0
14:59:00,7.69,0,16.92,0,0,0,9.38,0,4.62,0,0,0,3.22,16.92,42,39,42,38,41,41,40,40,37,37,37,37,42,58,62,59,59,60,60,63,63,63,63,1506.461,2209.476,1305.59961,1606.89172,2410.33765,2912.49121,3213.78345,3113.35278,3213.78345,2912.49121,2.76272178,1.16323853,0,5.425464,1.00891113,1.00891113,1.00390625,1.0189209,1.0189209,1.0189209,1.00390625,0.9439697,0.9439697,0.933959961,0.973999,100.430733,11.2282677,18.4638252,37.81568,10.05167,5.640423,64.05563,0.625,1.6,13.75,13.75,13.75,32,45.75,350,260,160,30,5.3,6.4,5,15,2.5,7.5,16,0.625,1.6,13.75,13.75,13.75,32,45.75,350,260,160,30,5.3,6.4,5,15,2.5,7.5,16,100,0.257,128,0,128,0,2.76362062,0.412502736,0.230038166,0,0.001508564,8034.35156,7428.07031,606.2617,0.423093766,0,0,0,0,0,0,0,0,0,0,0,0,58.0974579,0,101,0,0,0,0,69,74,0,0.75798,0.6133599,0,2078519.13,0,255,255,0,0,0,0,0,0,0,0,0,0,0.000315073,0.001412664,0,0,0,40590,30848,24.0009842,30848,100,12.6,0,0
14:59:01,29.69,0,20.31,0,0,0,6.25,1.54,10.94,0,0,0,5.73,29.69,44,39.5,44,41,41,41,40,40,37,37,37,37,43,56,59,59,59,60,60,63,63,63,63,1807.75293,1305.59937,803.4458,803.4458,1004.30719,1104.73792,1908.18372,1707.32227,1606.8916,1506.46082,3.45301247,1.29793143,0,8.002527,0.7689209,0.763916,0.7089844,0.7792969,0.7792969,0.7792969,0.774292,0.7692871,0.784301758,0.7807617,0.7807617,100.430725,11.2263527,18.46574,37.8092346,10.0649605,5.62713242,64.1403351,0.625,1.6,13.75,13.75,13.75,32,45.75,350,260,160,30,5.3,6.4,5,15,2.5,7.5,16,0.625,1.6,13.75,13.75,13.75,32,45.75,350,260,160,30,5.3,6.4,5,15,2.5,7.5,16,100,0.257,128,0,128,0,3.45743537,2.32166624,1.23569036,0,0.006311273,8034.35156,7428.09,606.2578,2.5550108,0,0,0,0,0,0,0,0,0,0,0,0,58.0974579,0,101,0,0,0,0,69,74,0,0,0,0,0,0,255,255,0,0,0,0,0,0,0,0,0,0,0.000315073,0.001412664,0,0,0,40590,30848,24.0009842,30848,100,12.6,0,0
