,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/9,/intelcpu/0/load/10,/intelcpu/0/load/11,/intelcpu/0/load/12,/intelcpu/0/load/13,/intelcpu/0/load/0,/intelcpu/0/load/1,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/temperature/9,/intelcpu/0/temperature/10,/intelcpu/0/temperature/11,/intelcpu/0/temperature/12,/intelcpu/0/temperature/13,/intelcpu/0/temperature/14,/intelcpu/0/temperature/15,/intelcpu/0/temperature/16,/intelcpu/0/temperature/17,/intelcpu/0/temperature/18,/intelcpu/0/temperature/19,/intelcpu/0/temperature/20,/intelcpu/0/temperature/21,/intelcpu/0/temperature/22,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/intelcpu/0/clock/9,/intelcpu/0/clock/10,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/3,/intelcpu/0/power/4,/intelcpu/0/voltage/0,/intelcpu/0/voltage/1,/intelcpu/0/voltage/2,/intelcpu/0/voltage/3,/intelcpu/0/voltage/4,/intelcpu/0/voltage/5,/intelcpu/0/voltage/6,/intelcpu/0/voltage/7,/intelcpu/0/voltage/8,/intelcpu/0/voltage/9,/intelcpu/0/voltage/10,/intelcpu/0/clock/0,/vram/data/2,/vram/data/3,/vram/load/1,/ram/data/0,/ram/data/1,/ram/load/0,/memory/dimm/0/timing/1,/memory/dimm/0/timing/2,/memory/dimm/0/timing/3,/memory/dimm/0/timing/4,/memory/dimm/0/timing/5,/memory/dimm/0/timing/6,/memory/dimm/0/timing/7,/memory/dimm/0/timing/8,/memory/dimm/0/timing/9,/memory/dimm/0/timing/10,/memory/dimm/0/timing/11,/memory/dimm/0/timing/12,/memory/dimm/0/timing/13,/memory/dimm/0/timing/14,/memory/dimm/0/timing/15,/memory/dimm/0/timing/16,/memory/dimm/0/timing/17,/memory/dimm/0/data/18,/memory/dimm/2/timing/1,/memory/dimm/2/timing/2,/memory/dimm/2/timing/3,/memory/dimm/2/timing/4,/memory/dimm/2/timing/5,/memory/dimm/2/timing/6,/memory/dimm/2/timing/7,/memory/dimm/2/timing/8,/memory/dimm/2/timing/9,/memory/dimm/2/timing/10,/memory/dimm/2/timing/11,/memory/dimm/2/timing/12,/memory/dimm/2/timing/13,/memory/dimm/2/timing/14,/memory/dimm/2/timing/15,/memory/dimm/2/timing/16,/memory/dimm/2/timing/17,/memory/dimm/2/data/18,/gpu-intel/0xA7A1/clock/0,/gpu-intel/0xA7A1/voltage/0,/gpu-intel/0xA7A1/smalldata/2,/gpu-intel/0xA7A1/smalldata/1,/gpu-intel/0xA7A1/smalldata/0,/gpu-intel/0xA7A1/load/3,/gpu-intel/0xA7A1/power/0,/gpu-intel/0xA7A1/load/0,/gpu-intel/0xA7A1/load/1,/gpu-intel/0xA7A1/load/2,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_A7A1%26SUBSYS_0C2F1028%26REV_04%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/power/0,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_A7A1%26SUBSYS_0C2F1028%26REV_04%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/smalldata/2,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_A7A1%26SUBSYS_0C2F1028%26REV_04%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/smalldata/1,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_A7A1%26SUBSYS_0C2F1028%26REV_04%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/smalldata/0,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_A7A1%26SUBSYS_0C2F1028%26REV_04%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/7,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_A7A1%26SUBSYS_0C2F1028%26REV_04%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/10,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_A7A1%26SUBSYS_0C2F1028%26REV_04%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/8,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_A7A1%26SUBSYS_0C2F1028%26REV_04%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/12,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_A7A1%26SUBSYS_0C2F1028%26REV_04%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/11,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_A7A1%26SUBSYS_0C2F1028%26REV_04%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/0,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_A7A1%26SUBSYS_0C2F1028%26REV_04%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/1,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_A7A1%26SUBSYS_0C2F1028%26REV_04%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/2,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_A7A1%26SUBSYS_0C2F1028%26REV_04%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/3,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_A7A1%26SUBSYS_0C2F1028%26REV_04%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/4,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_A7A1%26SUBSYS_0C2F1028%26REV_04%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/9,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_A7A1%26SUBSYS_0C2F1028%26REV_04%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/5,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_A7A1%26SUBSYS_0C2F1028%26REV_04%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/6,/nvme/0/load/0,/nvme/0/temperature/0,/nvme/0/level/1,/nvme/0/data/2,/nvme/0/data/3,/nvme/0/factor/4,/nvme/0/factor/5,/nvme/0/factor/6,/nvme/0/factor/7,/nvme/0/load/51,/nvme/0/load/52,/nvme/0/load/53,/nvme/0/throughput/54,/nvme/0/throughput/55,/nvme/0/level/30,/nvme/0/level/31,/nvme/0/level/32,/nic/%7BBD5B8459-1DAB-4391-A89E-A09A3F8A8035%7D/data/2,/nic/%7BBD5B8459-1DAB-4391-A89E-A09A3F8A8035%7D/data/3,/nic/%7BBD5B8459-1DAB-4391-A89E-A09A3F8A8035%7D/throughput/7,/nic/%7BBD5B8459-1DAB-4391-A89E-A09A3F8A8035%7D/throughput/8,/nic/%7BBD5B8459-1DAB-4391-A89E-A09A3F8A8035%7D/load/1,/nic/%7B8A3BFBCE-30A7-4439-95D7-23E97AC450C0%7D/data/2,/nic/%7B8A3BFBCE-30A7-4439-95D7-23E97AC450C0%7D/data/3,/nic/%7B8A3BFBCE-30A7-4439-95D7-23E97AC450C0%7D/throughput/7,/nic/%7B8A3BFBCE-30A7-4439-95D7-23E97AC450C0%7D/throughput/8,/nic/%7B8A3BFBCE-30A7-4439-95D7-23E97AC450C0%7D/load/1,/nic/%7BF6D93157-D58F-4D55-BDD1-6DD2F7305A55%7D/data/2,/nic/%7BF6D93157-D58F-4D55-BDD1-6DD2F7305A55%7D/data/3,/nic/%7BF6D93157-D58F-4D55-BDD1-6DD2F7305A55%7D/throughput/7,/nic/%7BF6D93157-D58F-4D55-BDD1-6DD2F7305A55%7D/throughput/8,/nic/%7BF6D93157-D58F-4D55-BDD1-6DD2F7305A55%7D/load/1,/battery/DELL-MGCM537_2/energy/0,/battery/DELL-MGCM537_2/energy/1,/battery/DELL-MGCM537_2/level/1,/battery/DELL-MGCM537_2/energy/2,/battery/DELL-MGCM537_2/level/0,/battery/DELL-MGCM537_2/voltage/0,/battery/DELL-MGCM537_2/current/0,/battery/DELL-MGCM537_2/power/0
Time,CPU Core #1 Thread #1,CPU Core #1 Thread #2,CPU Core #2 Thread #1,CPU Core #2 Thread #2,CPU Core #3,CPU Core #4,CPU Core #5,CPU Core #6,CPU Core #7,CPU Core #8,CPU Core #9,CPU Core #10,CPU Total,CPU Core Max,Core Max,Core Average,P-Core #1,P-Core #2,E-Core #1,E-Core #2,E-Core #3,E-Core #4,E-Core #5,E-Core #6,E-Core #7,E-Core #8,CPU Package,P-Core #1 Distance to TjMax,P-Core #2 Distance to TjMax,E-Core #1 Distance to TjMax,E-Core #2 Distance to TjMax,E-Core #3 Distance to TjMax,E-Core #4 Distance to TjMax,E-Core #5 Distance to TjMax,E-Core #6 Distance to TjMax,E-Core #7 Distance to TjMax,E-Core #8 Distance to TjMax,P-Core #1,P-Core #2,E-Core #1,E-Core #2,E-Core #3,E-Core #4,E-Core #5,E-Core #6,E-Core #7,E-Core #8,CPU Package,CPU Cores,CPU Memory,CPU Platform,CPU Core,P-Core #1,P-Core #2,E-Core #1,E-Core #2,E-Core #3,E-Core #4,E-Core #5,E-Core #6,E-Core #7,E-Core #8,Bus Speed,Memory Used,Memory Available,Memory,Memory Used,Memory Available,Memory,tCKAVGmin (Minimum Cycle Time),tCKAVGmax (Maximum Cycle Time),tAA (CAS Latency Time),tRCD (RAS to CAS Delay Time),tRP (Row Precharge Delay Time),tRAS (Active to Precharge Delay Time),tRC (Active to Active/Refresh Delay Time),tRFC1 (Refresh Recovery Delay Time),tRFC2 (Refresh Recovery Delay Time),tRFC4 (Refresh Recovery Delay Time),tFAW (Four Activate Window Time),tRRD_S (Activate to Activate Delay Time),tRRD_L (Activate to Activate Delay Time),tCCD_L (CAS to CAS Delay Time),tWR (Write Recovery Time),tWTR_S (Write to Read Time),tWTR_L (Write to Read Time),Capacity,tCKAVGmin (Minimum Cycle Time),tCKAVGmax (Maximum Cycle Time),tAA (CAS Latency Time),tRCD (RAS to CAS Delay Time),tRP (Row Precharge Delay Time),tRAS (Active to Precharge Delay Time),tRC (Active to Active/Refresh Delay Time),tRFC1 (Refresh Recovery Delay Time),tRFC2 (Refresh Recovery Delay Time),tRFC4 (Refresh Recovery Delay Time),tFAW (Four Activate Window Time),tRRD_S (Activate to Activate Delay Time),tRRD_L (Activate to Activate Delay Time),tCCD_L (CAS to CAS Delay Time),tWR (Write Recovery Time),tWTR_S (Write to Read Time),tWTR_L (Write to Read Time),Capacity,GPU Core,GPU Core,GPU Memory Total,GPU Memory Used,GPU Memory Free,GPU Memory,GPU Package,GPU Core,GPU Render/Compute,GPU Media,GPU Power,D3D Shared Memory Total,D3D Shared Memory Free,D3D Shared Memory Used,D3D 3D,D3D Video Decode,D3D Copy,D3D Video Processing,D3D Video Decode,D3D ,D3D ,D3D ,D3D ,D3D ,D3D Overlay,D3D ,D3D ,Used Space,Temperature,Life,Data read,Data written,Power on count,Power on hours,Temperature warning,Temperature critical,Read Activity,Write Activity,Total Activity,Read Rate,Write Rate,Available Spare,Available Spare Threshold,Percentage Used,Data Uploaded,Data Downloaded,Upload Speed,Download Speed,Network Utilization,Data Uploaded,Data Downloaded,Upload Speed,Download Speed,Network Utilization,Data Uploaded,Data Downloaded,Upload Speed,Download Speed,Network Utilization,Designed Capacity,Fully-Charged Capacity,Degradation Level,Remaining Capacity,Charge Level,Voltage,Charge Current,Charge Rate
15:39:31,0,3.12,4.69,0,6.15,82.81,42.19,14.06,29.69,12.31,1.52,1.54,16.51,82.81,54,47.7,50,54,48,48,48,49,45,45,45,45,49,50,46,52,52,52,51,55,55,55,55,3414.646,3615.50757,1807.75378,1506.46155,1305.6,2912.49219,1104.7384,1807.75378,1104.7384,1807.75378,5.55375433,2.259006,0,14.4155731,0.791259766,0.791259766,1.20776367,0.7727051,1.15771484,1.15771484,1.15771484,1.18273926,1.05773926,1.17773438,1.17773438,100.430771,15.4328041,14.2592888,51.9761429,10.9374542,4.75463867,69.70042,0.625,1.6,13.75,13.75,13.75,32,45.75,350,260,160,30,5.3,6.4,5,15,2.5,7.5,16,0.625,1.6,13.75,13.75,13.75,32,45.75,350,260,160,30,5.3,6.4,5,15,2.5,7.5,16,100,0.255,128,0,128,0,5.5486455,0.717757463,0.4462947,0,0.000974822,8034.35156,7054.23438,978.0547,0.770394742,0,0,0,0,0,0,0,0,0,0,0,0,62.14793,0,101,0,0,0,0,69,74,4.14732647,0.08000718,4.016101,848635.5,221848.828,0,255,255,0,0,0,0,0,0,0,0,0,0,0.03030527,0.19581145,0,0,0,40590,30848,24.0009842,28508,92.41442,12.698,0.6370294,8.089
15:39:32,0,20,7.69,0,1.54,63.08,47.69,41.54,40,32.31,15.38,12.31,23.46,63.08,67,50.1,49,67,50,50,50,50,47,46,46,46,63,51,33,50,50,50,50,53,54,54,54,3414.64551,2611.19946,2711.63037,1104.73828,1104.73828,3515.07642,1104.73828,1104.73828,1908.18433,1908.18433,6.54385757,3.148586,0,15.5297718,1.116333,1.04626465,0.7213135,1.17626953,1.16125488,0.701293945,0.7862549,1.201294,1.15625,1.15625,1.17126465,100.430756,15.4409142,14.2511787,52.0034523,10.9363861,4.755707,69.69361,0.625,1.6,13.75,13.75,13.75,32,45.75,350,260,160,30,5.3,6.4,5,15,2.5,7.5,16,0.625,1.6,13.75,13.75,13.75,32,45.75,350,260,160,30,5.3,6.4,5,15,2.5,7.5,16,100,0.255,128,0,128,0,6.54587746,0.2222114,0.132155225,0,0.00054563,8034.35156,7056.297,978.0547,0.230413124,0,0,0,0,0,0,0,0,0,0,0,0,62.1480255,0,101,0,0,0,0,69,74,6.028536,0.217430845,5.745399,2157268.75,304041.2,0,255,255,0,0,0,0,0,0,0,0,0,0,0.03030527,0.19581145,0,0,0,40590,30848,24.0009842,28508,92.41442,12.698,0.6360057,8.076
15:39:33,1.56,7.81,3.12,0,4.76,60.94,32.81,37.5,34.38,28.12,9.52,11.29,19.32,60.94,58,47.8,50,58,48,48,48,48,44,44,45,45,58,50,42,52,52,52,52,56,56,55,55,1908.18445,2309.90747,2611.19971,1104.7384,1104.7384,2912.492,1104.7384,2711.63062,2812.06128,2711.63062,7.083213,3.57687,0,16.2850742,0.9863281,1.0012207,1.04125977,1.07128906,1.07128906,1.09631348,1.09631348,1.19628906,1.02624512,0.9963379,1.07128906,100.430763,15.4427032,14.24939,52.00948,10.9495621,4.742531,69.77757,0.625,1.6,13.75,13.75,13.75,32,45.75,350,260,160,30,5.3,6.4,5,15,2.5,7.5,16,0.625,1.6,13.75,13.75,13.75,32,45.75,350,260,160,30,5.3,6.4,5,15,2.5,7.5,16,100,0.255,128,0,128,0,7.10253954,1.06958914,0.7437898,0,0.002825497,8034.35156,7056.297,975.605469,1.09323263,0,0,0,0,0,0,0,0,0,0,0,0,62.14812,0,101,0,0,0,0,69,74,4.898143,0.027948493,5.20931053,809062.3,8842.211,0,255,255,0,0,0,0,0,0,0,0,0,0,0.03030527,0.19581145,0,0,0,40590,30848,24.0009842,28508,92.41442,12.698,0.6360057,8.076
15:39:34,0,24.62,16.92,1.49,3.03,35.38,49.23,38.46,50.77,29.23,16.67,13.43,23.27,50.77,51,48.7,49,50,51,51,51,51,46,46,46,46,54,51,50,49,49,49,49,54,54,54,54,3816.36865,3213.78418,2510.7688,2510.7688,2510.7688,1104.73828,3414.64551,2812.061,3314.21484,2611.19946,9.810259,6.025134,0,20.2530975,1.00305176,1.00305176,1.18310547,1.02807617,1.078125,1.05310059,1.08312988,1.10314941,1.203125,1.158081,1.158081,100.430756,15.4337158,14.2583771,51.9792137,10.9390907,4.753002,69.7108459,0.625,1.6,13.75,13.75,13.75,32,45.75,350,260,160,30,5.3,6.4,5,15,2.5,7.5,16,0.625,1.6,13.75,13.75,13.75,32,45.75,350,260,160,30,5.3,6.4,5,15,2.5,7.5,16,100,0.255,128,0,128,0,9.784599,6.24316359,3.187088,0,0.009164351,8034.35156,7058.746,977.6289,6.778365,0,0,0,0,0,0,0,0,0,0,0,0,62.148262,0,101,0,0,0,0,69,74,4.716353,0.631456137,4.700376,913268.25,268128.656,0,255,255,0,0,0,0,0,0,0,0,0,0,0.03030527,0.19581145,0,0,0,40590,30848,24.0009842,28519,92.45008,12.697,0.6350319,8.063
15:39:35,0,17.19,17.19,1.56,1.56,64.06,43.75,40.62,29.69,18.75,18.75,12.5,22.14,64.06,56,51.6,56,52,54,54,54,54,48,48,48,48,55,44,48,46,46,46,46,52,52,52,52,3314.21484,2309.90723,2510.7688,2510.7688,2611.19946,2410.33813,2510.7688,2510.7688,2510.7688,2410.33813,9.621851,5.87201071,0,20.26094,0.889648438,1.02331543,1.02331543,0.958251953,0.958251953,0.9033203,0.907348633,0.907348633,0.9777832,1.02246094,0.917480469,100.430756,15.4513206,14.2407722,52.0385,10.9467049,4.745388,69.75937,0.625,1.6,13.75,13.75,13.75,32,45.75,350,260,160,30,5.3,6.4,5,15,2.5,7.5,16,0.625,1.6,13.75,13.75,13.75,32,45.75,350,260,160,30,5.3,6.4,5,15,2.5,7.5,16,100,0.255,128,0,128,0,9.885093,4.84518433,3.43044972,0,0.014860019,8034.35156,7056.72266,992.8594,5.200876,0,0,0,0,0,0,0,0,0,0,0,0,62.1484,0,101,0,0,0,0,69,74,4.677697,0.8260863,5.220038,998159.9,258984.719,0,255,255,0,0,0,0,0,0,0,0,0,0,0.03030527,0.19581145,0,0,0,40590,30848,24.0009842,28519,92.45008,12.697,0.632984161,8.037
15:39:36,13.85,33.85,38.46,10.77,21.54,47.69,35.38,33.85,52.31,46.15,40,30.77,33.72,52.31,50,48,50,46,50,50,50,50,46,46,46,46,52,50,54,50,50,50,50,54,54,54,54,2109.04565,3314.2146,2611.19946,2611.19946,3314.2146,1406.03052,2410.338,2812.061,1807.75342,2812.061,10.6391239,6.85141468,0,22.0005684,0.930664063,0.9256592,0.965698242,0.9556885,0.9857178,1.07067871,0.935302734,1.175293,1.2166748,1.09667969,0.9661865,100.430748,15.45369,14.2384033,52.0464821,10.9620285,4.73006439,69.85702,0.625,1.6,13.75,13.75,13.75,32,45.75,350,260,160,30,5.3,6.4,5,15,2.5,7.5,16,0.625,1.6,13.75,13.75,13.75,32,45.75,350,260,160,30,5.3,6.4,5,15,2.5,7.5,16,100,0.255,128,0,128,0,10.3649778,7.527878,4.587335,0,0.014058,8034.35156,7041.492,998.839844,7.92529535,0,0,0,0,0,0,0,0,0,0,0,0,62.14848,0,101,0,0,0,0,69,74,6.681219,0.181952283,4.892226,1014132.94,298880.625,0,255,255,0,0,0,0,0,0,0,0,0,0,0.03030527,0.19581145,0,0,0,40590,30848,24.0009842,28519,92.45008,12.696,0.6299622,7.998
15:39:37,0,12.5,15.62,0,6.25,42.19,32.81,32.81,60.94,28.12,23.44,26.56,23.44,60.94,52,48.4,52,48,50,50,50,50,46,46,46,46,52,48,52,50,50,50,50,54,54,54,54,3816.36963,3916.80029,1908.18481,2510.76953,2209.477,2611.2002,1104.73853,2812.06177,3213.785,1104.73853,8.629484,4.958873,0,19.407095,1.12646484,0.7215576,0.7215576,1.121582,0.711547852,0.711547852,0.711547852,1.16418457,1.17333984,1.17333984,1.17333984,100.430779,15.45348,14.2386131,52.0457726,10.9630928,4.729,69.8638,0.625,1.6,13.75,13.75,13.75,32,45.75,350,260,160,30,5.3,6.4,5,15,2.5,7.5,16,0.625,1.6,13.75,13.75,13.75,32,45.75,350,260,160,30,5.3,6.4,5,15,2.5,7.5,16,100,0.255,128,0,128,0,8.67229,3.41716051,2.07430077,0,0.006619721,8034.35156,7035.51172,999.0469,3.9335072,0,0,0,0,0,0,0,0,0,0,0,0,62.1485977,0,101,0,0,0,0,69,74,4.734438,0,5.61204529,915368.8,0,0,255,255,0,0,0,0,0,0,0,0,0,0,0.03030527,0.19581145,0,0,0,40590,30848,24.0009842,28519,92.45008,12.696,0.6299622,7.998
15:39:38,0,49.23,33.85,0,6.25,43.08,32.31,30.77,63.08,30.77,35.38,15.62,28.36,63.08,53,51.5,52,51,53,53,53,53,50,50,50,50,55,48,49,47,47,47,47,50,50,50,50,3314.215,4619.815,1707.32288,3515.07642,3213.78418,2510.769,1104.73828,1104.73828,3715.938,1104.73828,13.0609913,9.267094,0,24.7162113,1.07214355,1.15710449,1.17211914,1.06713867,1.17211914,0.9971924,1.1171875,1.17443848,1.20178223,1.166748,1.166748,100.430756,15.4615479,14.230545,52.07295,10.9733543,4.71873856,69.9292,0.625,1.6,13.75,13.75,13.75,32,45.75,350,260,160,30,5.3,6.4,5,15,2.5,7.5,16,0.625,1.6,13.75,13.75,13.75,32,45.75,350,260,160,30,5.3,6.4,5,15,2.5,7.5,16,100,0.255,128,0,128,0,13.0560017,5.03027773,4.146858,0,0.01654218,8034.35156,7035.30469,1000.49219,5.21556139,0,0,0,0,0,0,0,0,0,0,0,0,62.14875,0,101,0,0,0,0,69,74,4.797233,0.331836253,5.52274847,964837.1,402839.25,0,255,255,0,0,0,0,0,0,0,0,0,0,0.03030527,0.19581145,0,0,0,40590,30848,24.0009842,28530,92.48573,12.697,0.631015241,8.012
15:39:39,0,9.38,17.19,0,1.54,39.06,40.62,29.69,59.38,26.56,28.12,9.23,21.73,59.38,50,48.1,50,47,49,49,49,49,47,47,47,47,50,50,53,51,51,51,51,53,53,53,53,2711.63037,3515.07642,2711.63037,1807.75354,1807.75354,1807.75354,1104.73828,2309.90723,3515.07642,2912.492,8.874424,5.22916,0,19.1614418,0.979980469,1.11499023,1.18994141,1.17492676,1.17492676,1.17492676,0.694702148,1.16003418,1.17504883,1.17504883,1.17504883,100.430756,15.4563026,14.23579,52.0552826,10.9694939,4.722599,69.9045944,0.625,1.6,13.75,13.75,13.75,32,45.75,350,260,160,30,5.3,6.4,5,15,2.5,7.5,16,0.625,1.6,13.75,13.75,13.75,32,45.75,350,260,160,30,5.3,6.4,5,15,2.5,7.5,16,100,0.255,128,0,128,0,8.838551,1.82684386,0.987326,0,0.002674626,8034.35156,7033.85938,1000.21094,2.073085,0,0,0,0,0,0,0,0,0,0,0,0,62.14887,0,101,0,0,0,0,69,74,4.750883,0.54067,4.76315,1096427.5,324924.438,0,255,255,0,0,0,0,0,0,0,0,0,0,0.03030527,0.19581145,0,0,0,40590,30848,24.0009842,28530,92.48573,12.697,0.631015241,8.012
